"exp1_trt","outcome1","compl1","female","age","income","religion","Hindu","imp_rel","education","ideol","empl_status","employed","marital","married","job_worry","year"
4,1,0,1,23,5,5e+07,0,2,8,5,1,1,6,0,3,2012
2,1,1,1,47,1,6e+07,1,3,2,1,7,0,1,1,3,2012
4,1,0,0,22,7,5e+07,0,2,9,9,6,0,6,0,4,2012
4,1,0,1,42,2,6e+07,1,2,4,8,7,0,1,1,-1,2012
3,1,0,0,51,3,6e+07,1,2,2,2,1,1,1,1,3,2012
4,1,0,1,58,3,6e+07,1,1,2,9,7,0,1,1,3,2012
3,1,0,1,67,3,6e+07,1,2,2,2,3,1,1,1,4,2012
4,1,0,0,32,3,6e+07,1,2,4,5,1,1,1,1,3,2012
3,1,0,1,38,2,6e+07,1,2,4,2,7,0,1,1,3,2012
1,0,1,0,56,5,6e+07,1,2,7,5,2,1,1,1,3,2012
3,1,0,1,33,6,6e+07,1,2,9,3,1,1,1,1,1,2012
3,1,0,1,38,4,5e+07,0,1,4,8,5,0,1,1,4,2012
4,1,0,1,41,4,5e+07,0,1,3,2,7,0,1,1,4,2012
3,1,0,1,46,3,6e+07,1,3,3,8,2,1,1,1,3,2012
3,1,0,0,42,4,6e+07,1,1,5,7,1,1,1,1,4,2012
3,1,0,1,25,4,5e+07,0,1,9,8,5,0,1,1,4,2012
3,1,0,0,52,3,6e+07,1,2,7,8,1,1,1,1,3,2012
3,1,0,0,35,3,5e+07,0,1,5,8,1,1,1,1,3,2012
3,1,0,1,42,5,5e+07,0,1,4,8,5,0,1,1,4,2012
1,1,1,0,25,5,6e+07,1,2,9,3,2,1,6,0,3,2012
3,1,0,1,37,3,6e+07,1,2,5,8,1,1,1,1,4,2012
3,1,0,1,42,5,5e+07,0,1,5,4,5,0,1,1,4,2012
3,1,0,1,70,1,6e+07,1,2,1,2,7,0,1,1,3,2012
3,1,0,1,82,1,6e+07,1,2,2,5,7,0,1,1,3,2012
3,1,0,1,56,3,6e+07,1,2,4,3,3,1,1,1,4,2012
3,1,0,0,53,4,5e+07,0,1,3,8,3,1,1,1,4,2012
3,1,0,0,58,2,6e+07,1,2,5,3,1,1,1,1,4,2012
4,1,0,0,52,6,6e+07,1,1,3,8,1,1,1,1,3,2012
1,1,1,1,54,2,5e+07,0,1,1,5,7,0,1,1,4,2012
4,1,0,0,60,3,6e+07,1,2,3,3,3,1,1,1,3,2012
4,1,0,1,24,6,6e+07,1,3,9,5,1,1,6,0,3,2012
3,1,0,0,37,4,6e+07,1,3,7,2,1,1,1,1,3,2012
2,0,1,0,47,6,5e+07,0,1,2,10,3,1,1,1,2,2012
4,1,0,0,33,3,6e+07,1,3,9,1,3,1,6,0,3,2012
3,1,0,0,78,2,5e+07,0,1,1,4,7,0,1,1,4,2012
4,1,0,1,44,2,5e+07,0,1,3,2,7,0,1,1,4,2012
4,0,0,1,68,2,6e+07,1,2,1,8,5,0,1,1,3,2012
3,1,0,0,40,3,6e+07,1,3,4,8,1,1,1,1,2,2012
4,1,0,0,69,2,6e+07,1,2,2,3,7,0,1,1,4,2012
3,1,0,1,74,2,8e+07,0,1,2,7,7,0,1,1,4,2012
3,1,0,0,61,3,6e+07,1,2,3,5,3,1,1,1,3,2012
3,1,0,0,44,2,6e+07,1,2,4,3,1,1,1,1,2,2012
2,1,1,0,73,2,8e+07,0,1,1,8,7,0,1,1,4,2012
4,1,0,0,66,2,6e+07,1,1,3,2,2,1,1,1,3,2012
4,1,0,0,44,3,5e+07,0,2,4,5,1,1,1,1,3,2012
2,0,1,0,66,4,6e+07,1,2,3,8,1,1,1,1,4,2012
1,0,1,1,48,4,6e+07,1,2,9,5,1,1,1,1,4,2012
1,0,1,1,78,4,6e+07,1,1,7,5,7,0,1,1,4,2012
3,1,0,0,40,2,6e+07,1,1,7,7,1,1,1,1,2,2012
1,1,1,0,25,3,6e+07,1,1,9,4,1,1,1,1,1,2012
4,1,0,1,42,3,6e+07,1,2,3,1,7,0,1,1,4,2012
4,1,0,0,39,3,6e+07,1,3,6,1,1,1,1,1,3,2012
3,1,0,1,45,3,6e+07,1,2,7,6,7,0,1,1,4,2012
3,1,0,1,47,3,6e+07,1,1,5,2,5,0,1,1,3,2012
4,1,0,1,39,8,6e+07,1,2,9,1,2,1,1,1,4,2012
1,1,1,0,59,2,6e+07,1,2,5,3,3,1,1,1,4,2012
4,1,0,0,43,2,6e+07,1,2,6,6,3,1,1,1,3,2012
4,1,0,0,38,5,5e+07,0,1,5,10,1,1,1,1,1,2012
4,1,0,1,68,3,5e+07,0,1,2,3,7,0,1,1,4,2012
4,1,0,0,36,4,6e+07,1,2,7,6,1,1,6,0,3,2012
2,1,1,0,50,6,6e+07,1,1,4,2,1,1,1,1,3,2012
4,0,0,0,59,1,6e+07,1,3,4,10,3,1,1,1,3,2012
3,1,0,0,30,4,6e+07,1,1,7,2,1,1,1,1,1,2012
1,1,1,1,49,2,8e+07,0,2,2,9,4,0,1,1,3,2012
3,0,0,0,64,3,6e+07,1,2,3,4,4,0,1,1,4,2012
4,1,0,1,39,3,6e+07,1,3,5,1,7,0,1,1,4,2012
-1,0,0,1,22,5,6e+07,1,-1,9,5,1,1,6,0,1,2012
4,1,0,0,30,4,5e+07,0,1,9,7,1,1,1,1,2,2012
4,1,0,0,42,6,8e+07,0,1,9,10,3,1,1,1,1,2012
4,1,0,1,35,1,6e+07,1,2,5,1,1,1,1,1,3,2012
3,1,0,0,65,3,6e+07,1,2,2,5,4,0,1,1,3,2012
4,1,0,1,55,4,5e+07,0,1,4,9,5,0,1,1,3,2012
4,1,0,1,51,6,5e+07,0,2,9,5,1,1,1,1,1,2012
3,1,0,0,58,2,6e+07,1,2,3,8,3,1,1,1,4,2012
4,0,0,0,59,6,6e+07,1,3,7,6,3,1,1,1,1,2012
4,1,0,1,36,2,6e+07,1,2,4,4,5,0,1,1,1,2012
4,1,0,0,38,4,6e+07,1,3,7,3,3,1,1,1,1,2012
4,1,0,0,33,5,6e+07,1,2,5,5,1,1,1,1,1,2012
3,1,0,0,58,6,6e+07,1,3,5,10,1,1,1,1,1,2012
4,1,0,1,32,5,5e+07,0,1,9,2,1,1,1,1,1,2012
4,1,0,1,76,4,6e+07,1,1,3,9,3,1,1,1,1,2012
4,1,0,1,38,6,6e+07,1,2,9,2,5,0,1,1,1,2012
4,1,0,1,52,3,6e+07,1,1,4,10,5,0,1,1,1,2012
4,1,0,1,80,2,6e+07,1,2,3,10,3,1,1,1,1,2012
4,1,0,0,39,3,6e+07,1,3,6,10,2,1,1,1,1,2012
4,1,0,1,58,6,6e+07,1,1,5,8,3,1,1,1,1,2012
4,1,0,1,36,3,6e+07,1,2,7,4,5,0,1,1,1,2012
4,1,0,1,29,4,6e+07,1,2,4,10,3,1,1,1,1,2012
4,1,0,1,58,5,6e+07,1,3,4,8,3,1,1,1,1,2012
4,1,0,0,28,5,6e+07,1,3,6,8,3,1,6,0,1,2012
4,1,0,1,48,5,6e+07,1,2,5,5,5,0,1,1,3,2012
4,1,0,1,48,2,6e+07,1,3,2,2,5,0,1,1,1,2012
4,1,0,1,40,5,5e+07,0,1,3,9,5,0,1,1,1,2012
4,1,0,1,25,2,6e+07,1,3,6,5,5,0,1,1,1,2012
4,1,0,0,40,4,6e+07,1,2,5,4,1,1,1,1,1,2012
4,1,0,0,57,3,6e+07,1,2,3,6,1,1,1,1,1,2012
4,1,0,0,39,4,6e+07,1,2,5,7,1,1,1,1,1,2012
4,1,0,1,50,4,6e+07,1,1,4,7,1,1,1,1,1,2012
4,1,0,1,33,6,6e+07,1,3,7,5,3,1,1,1,1,2012
4,1,0,1,34,5,6e+07,1,2,7,6,5,0,1,1,1,2012
4,1,0,0,29,3,6e+07,1,2,5,5,1,1,1,1,1,2012
4,1,0,0,48,5,6e+07,1,1,7,4,1,1,1,1,1,2012
4,1,0,1,22,5,6e+07,1,2,8,5,6,0,6,0,1,2012
4,1,0,1,61,4,6e+07,1,2,2,7,5,0,1,1,1,2012
4,1,0,0,47,5,6e+07,1,2,4,7,1,1,1,1,1,2012
4,1,0,1,45,4,6e+07,1,1,5,7,8,0,1,1,1,2012
4,1,0,1,46,6,6e+07,1,1,3,3,5,0,1,1,1,2012
4,1,0,0,24,5,6e+07,1,1,7,3,1,1,6,0,1,2012
4,1,0,0,54,5,5e+07,0,1,3,7,3,1,1,1,1,2012
4,1,0,1,66,5,6e+07,1,1,2,7,5,0,1,1,1,2012
4,1,0,1,36,5,6e+07,1,1,5,7,5,0,1,1,1,2012
4,1,0,0,40,6,6e+07,1,1,5,7,1,1,1,1,1,2012
4,1,0,0,36,6,6e+07,1,2,5,8,1,1,1,1,1,2012
3,1,0,0,32,4,6e+07,1,3,7,4,7,0,1,1,1,2012
4,1,0,1,47,5,6e+07,1,1,5,8,5,0,1,1,1,2012
4,1,0,0,22,5,5e+07,0,2,9,7,6,0,6,0,1,2012
4,1,0,1,65,5,6e+07,1,1,1,7,5,0,1,1,1,2012
4,1,0,1,64,4,6e+07,1,2,1,4,5,0,1,1,1,2012
4,1,0,1,53,4,6e+07,1,3,2,7,3,1,1,1,1,2012
4,1,0,1,31,5,6e+07,1,3,9,7,5,0,1,1,1,2012
4,1,0,1,73,6,6e+07,1,3,2,3,1,1,1,1,1,2012
4,1,0,1,58,5,8e+07,0,2,5,9,4,0,1,1,1,2012
4,1,0,1,35,6,6e+07,1,2,4,2,5,0,1,1,1,2012
4,1,0,1,42,4,6e+07,1,1,5,10,5,0,1,1,1,2012
4,1,0,0,30,4,8e+07,0,2,7,7,7,0,1,1,1,2012
4,1,0,0,50,4,6e+07,1,2,4,8,8,0,1,1,1,2012
4,1,0,1,66,4,6e+07,1,1,2,2,5,0,1,1,1,2012
4,1,0,0,34,5,6e+07,1,2,7,8,3,1,1,1,1,2012
4,1,0,1,43,4,6e+07,1,3,4,1,5,0,1,1,1,2012
4,1,0,0,30,6,5e+07,0,1,9,9,3,1,1,1,1,2012
3,1,0,1,60,5,6e+07,1,2,3,3,5,0,1,1,1,2012
4,1,0,1,77,4,6e+07,1,2,1,10,5,0,1,1,1,2012
4,1,0,0,24,5,6e+07,1,2,9,4,7,0,6,0,1,2012
3,1,0,1,37,3,6e+07,1,3,5,9,8,0,1,1,1,2012
4,1,0,0,35,5,8e+07,0,2,7,8,3,1,1,1,1,2012
4,1,0,0,35,5,6e+07,1,2,7,7,3,1,1,1,1,2012
4,1,0,1,29,4,6e+07,1,2,9,7,8,0,1,1,1,2012
4,1,0,1,22,5,8e+07,0,1,9,7,7,0,6,0,1,2012
3,1,0,0,49,4,8e+07,0,1,4,8,3,1,1,1,1,2012
4,1,0,1,87,3,6e+07,1,1,1,8,5,0,1,1,1,2012
4,1,0,0,36,5,6e+07,1,2,9,7,1,1,1,1,1,2012
4,1,0,0,38,5,8e+07,0,3,5,8,3,1,1,1,1,2012
4,1,0,1,31,5,8e+07,0,2,9,8,1,1,1,1,1,2012
4,1,0,1,61,2,8e+07,0,1,2,8,3,1,5,0,1,2012
4,1,0,1,74,4,6e+07,1,1,2,10,5,0,1,1,1,2012
4,1,0,1,46,4,6e+07,1,3,5,7,5,0,1,1,1,2012
4,1,0,0,61,3,6e+07,1,1,1,7,3,1,1,1,1,2012
4,1,0,1,22,5,6e+07,1,2,8,7,6,0,6,0,1,2012
4,1,0,0,46,6,5e+07,0,1,5,3,1,1,1,1,1,2012
4,1,0,1,56,5,6e+07,1,2,1,4,5,0,1,1,1,2012
4,1,0,1,52,5,6e+07,1,2,3,7,2,1,1,1,1,2012
4,1,0,0,41,6,6e+07,1,2,5,2,1,1,1,1,1,2012
4,1,0,0,66,6,6e+07,1,2,5,6,4,0,1,1,1,2012
4,1,0,1,47,6,5e+07,0,1,4,7,5,0,1,1,1,2012
4,1,0,0,38,6,8e+07,0,2,5,2,1,1,1,1,1,2012
4,1,0,0,61,6,8e+07,0,2,3,7,2,1,1,1,1,2012
4,1,0,0,50,5,6e+07,1,1,3,5,4,0,1,1,1,2012
4,1,0,1,60,4,6e+07,1,1,4,3,1,1,1,1,1,2012
4,1,0,0,62,4,6e+07,1,2,3,7,4,0,1,1,1,2012
4,1,0,0,58,6,6e+07,1,2,4,8,3,1,1,1,1,2012
4,1,0,1,41,4,6e+07,1,2,4,3,5,0,1,1,1,2012
4,1,0,1,65,4,6e+07,1,1,2,2,5,0,1,1,1,2012
4,1,0,1,55,5,6e+07,1,1,3,6,5,0,1,1,1,2012
4,1,0,1,48,5,6e+07,1,1,4,8,5,0,1,1,1,2012
4,1,0,1,56,4,6e+07,1,1,3,2,5,0,1,1,1,2012
4,1,0,1,35,5,6e+07,1,2,4,4,2,1,1,1,1,2012
4,1,0,0,32,5,6e+07,1,1,4,2,1,1,1,1,1,2012
4,1,0,0,26,6,6e+07,1,2,9,2,1,1,6,0,1,2012
4,1,0,0,62,6,6e+07,1,1,3,7,4,0,1,1,1,2012
4,1,0,1,35,5,6e+07,1,1,5,7,5,0,1,1,1,2012
4,1,0,0,25,5,6e+07,1,1,7,5,1,1,6,0,1,2012
4,1,0,1,38,6,6e+07,1,1,5,7,5,0,1,1,1,2012
4,1,0,0,54,6,6e+07,1,1,4,3,1,1,1,1,1,2012
4,1,0,1,46,6,6e+07,1,1,3,2,5,0,1,1,1,2012
1,1,1,1,33,3,6e+07,1,1,1,8,8,0,1,1,1,2012
-1,1,0,0,66,4,6e+07,1,-1,2,8,8,0,1,1,1,2012
-1,1,0,1,56,3,6e+07,1,-1,1,7,8,0,1,1,-1,2012
-1,1,0,0,54,7,6e+07,1,2,2,9,8,0,1,1,-1,2012
2,1,1,0,53,5,6e+07,1,1,3,9,8,0,1,1,1,2012
-1,1,0,0,68,4,6e+07,1,-1,3,7,8,0,1,1,3,2012
1,1,1,1,39,4,6e+07,1,1,3,6,8,0,1,1,-1,2012
1,1,1,0,30,4,6e+07,1,3,5,6,3,1,1,1,1,2012
1,0,1,0,49,3,6e+07,1,1,1,5,8,0,1,1,-1,2012
1,1,1,0,32,4,6e+07,1,1,5,4,3,1,1,1,2,2012
2,1,1,1,33,3,6e+07,1,1,2,5,5,0,1,1,3,2012
1,1,1,1,36,4,6e+07,1,1,1,5,5,0,1,1,2,2012
1,0,1,1,43,3,6e+07,1,2,1,5,5,0,1,1,3,2012
1,0,1,0,37,4,6e+07,1,1,3,4,8,0,1,1,2,2012
1,0,1,0,21,5,6e+07,1,2,5,2,7,0,6,0,1,2012
1,1,1,0,46,4,6e+07,1,1,3,8,8,0,1,1,2,2012
1,0,1,0,40,4,6e+07,1,1,3,9,8,0,1,1,2,2012
-1,1,0,1,44,2,6e+07,1,1,2,7,8,0,1,1,-1,2012
-1,1,0,0,75,4,6e+07,1,1,2,8,8,0,1,1,1,2012
1,1,1,0,69,4,6e+07,1,1,3,9,4,0,1,1,1,2012
4,0,0,0,74,3,6e+07,1,1,2,9,8,0,1,1,1,2012
-1,1,0,0,25,6,6e+07,1,1,8,8,1,1,1,1,1,2012
1,0,1,0,23,3,6e+07,1,2,4,8,8,0,1,1,1,2012
1,1,1,0,40,4,6e+07,1,1,4,9,8,0,1,1,1,2012
2,1,1,0,45,3,6e+07,1,1,1,4,8,0,1,1,-1,2012
2,1,1,0,32,4,6e+07,1,2,1,5,8,0,1,1,-1,2012
-1,1,0,0,61,3,6e+07,1,1,1,5,5,0,1,1,4,2012
-1,1,0,1,52,2,6e+07,1,1,1,4,8,0,1,1,2,2012
2,0,1,0,29,4,6e+07,1,2,5,5,7,0,1,1,2,2012
2,1,1,0,45,3,6e+07,1,1,4,3,3,1,1,1,2,2012
1,1,1,0,76,4,6e+07,1,2,1,1,5,0,1,1,-1,2012
1,0,1,0,43,3,6e+07,1,1,2,5,8,0,1,1,2,2012
1,1,1,0,30,4,6e+07,1,1,2,4,8,0,1,1,2,2012
1,1,1,0,54,3,9e+07,0,1,3,4,8,0,1,1,2,2012
1,1,1,1,45,3,9e+07,0,1,1,4,8,0,1,1,2,2012
1,1,1,1,45,4,6e+07,1,1,1,5,8,0,1,1,2,2012
1,1,1,1,72,2,6e+07,1,1,1,3,5,0,1,1,2,2012
1,1,1,1,72,3,6e+07,1,1,1,4,5,0,1,1,2,2012
1,1,1,1,50,3,6e+07,1,1,1,4,8,0,1,1,2,2012
1,1,1,1,42,3,6e+07,1,1,1,4,8,0,1,1,2,2012
1,1,1,1,32,3,6e+07,1,1,3,3,8,0,1,1,2,2012
1,1,1,0,30,3,6e+07,1,1,1,4,8,0,1,1,2,2012
1,1,1,0,22,4,6e+07,1,1,4,5,8,0,1,1,1,2012
1,1,1,1,40,4,6e+07,1,1,1,5,8,0,1,1,4,2012
1,1,1,1,37,3,6e+07,1,1,1,4,8,0,1,1,2,2012
1,1,1,0,28,8,6e+07,1,1,4,4,8,0,1,1,2,2012
1,1,1,0,61,3,9e+07,0,1,1,5,8,0,1,1,3,2012
-1,0,0,1,65,3,6e+07,1,-1,1,3,5,0,1,1,3,2012
1,1,1,0,42,6,6e+07,1,1,7,5,1,1,1,1,-1,2012
-1,1,0,1,70,4,9e+07,0,1,1,4,5,0,1,1,3,2012
3,1,0,1,55,2,5e+07,0,1,1,5,2,1,1,1,3,2012
3,0,0,0,68,5,5e+07,0,1,9,7,4,0,1,1,3,2012
3,0,0,0,33,4,6e+07,1,1,9,9,3,1,6,0,3,2012
2,0,1,1,60,2,6e+07,1,1,3,3,5,0,1,1,2,2012
3,0,0,0,26,1,6e+07,1,1,3,2,8,0,6,0,3,2012
3,0,0,1,22,8,5e+07,0,1,8,4,6,0,6,0,3,2012
2,0,1,0,42,2,8e+07,0,2,1,3,8,0,1,1,2,2012
3,0,0,1,65,3,6e+07,1,1,2,6,5,0,1,1,2,2012
2,1,1,1,57,4,5e+07,0,1,1,3,5,0,1,1,2,2012
3,0,0,1,28,3,6e+07,1,1,4,3,5,0,1,1,2,2012
-1,0,0,1,58,1,6e+07,1,1,1,7,5,0,1,1,-1,2012
-1,0,0,1,59,3,6e+07,1,1,1,8,5,0,1,1,2,2012
-1,0,0,0,27,2,6e+07,1,1,1,9,5,0,1,1,1,2012
-1,0,0,0,52,2,6e+07,1,1,1,8,8,0,1,1,2,2012
-1,1,0,0,50,4,6e+07,1,2,3,3,8,0,1,1,4,2012
-1,0,0,0,45,2,6e+07,1,1,1,10,8,0,1,1,1,2012
1,0,1,0,60,2,6e+07,1,1,1,7,8,0,1,1,1,2012
2,1,1,0,50,2,6e+07,1,1,2,4,8,0,1,1,1,2012
2,0,1,1,37,1,6e+07,1,1,1,8,8,0,1,1,2,2012
-1,0,0,1,60,2,6e+07,1,1,1,8,8,0,1,1,4,2012
-1,1,0,0,48,4,6e+07,1,1,1,8,8,0,1,1,1,2012
-1,0,0,0,49,1,6e+07,1,2,1,10,8,0,1,1,1,2012
2,1,1,0,70,7,6e+07,1,1,1,10,8,0,5,0,1,2012
-1,1,0,1,21,1,6e+07,1,2,7,8,6,0,6,0,1,2012
2,0,1,1,89,1,6e+07,1,1,1,8,8,0,3,0,3,2012
1,0,1,0,33,3,6e+07,1,1,4,8,8,0,6,0,1,2012
2,1,1,0,54,1,6e+07,1,1,1,8,8,0,1,1,1,2012
1,0,1,1,48,2,6e+07,1,1,2,7,8,0,1,1,1,2012
-1,1,0,1,25,1,6e+07,1,1,1,8,5,0,1,1,-1,2012
-1,1,0,0,54,5,6e+07,1,1,5,9,8,0,1,1,2,2012
2,0,1,1,44,1,6e+07,1,1,4,7,8,0,1,1,3,2012
1,1,1,0,43,1,6e+07,1,1,4,10,8,0,1,1,1,2012
-1,1,0,1,49,1,6e+07,1,1,1,9,8,0,1,1,1,2012
2,1,1,0,27,1,6e+07,1,1,4,8,8,0,1,1,2,2012
1,1,1,1,44,1,6e+07,1,1,1,8,5,0,1,1,2,2012
-1,1,0,0,26,1,6e+07,1,1,3,9,5,0,1,1,1,2012
2,1,1,0,49,1,6e+07,1,1,2,9,5,0,1,1,1,2012
-1,0,0,0,50,1,6e+07,1,1,2,9,8,0,1,1,2,2012
2,1,1,1,49,1,6e+07,1,1,4,7,8,0,1,1,2,2012
1,1,1,1,21,1,6e+07,1,1,3,8,8,0,1,1,2,2012
-1,1,0,0,38,1,6e+07,1,1,2,7,8,0,1,1,1,2012
1,0,1,0,39,10,6e+07,1,3,3,9,8,0,1,1,2,2012
2,0,1,1,44,8,6e+07,1,2,1,10,5,0,1,1,2,2012
1,1,1,1,35,1,6e+07,1,1,1,7,8,0,1,1,1,2012
1,0,1,1,35,1,6e+07,1,1,3,7,8,0,1,1,1,2012
2,1,1,0,26,8,6e+07,1,1,3,6,5,0,1,1,3,2012
1,1,1,1,35,4,5e+07,0,2,1,5,5,0,1,1,2,2012
2,1,1,1,32,5,6e+07,1,1,1,10,5,0,1,1,2,2012
2,0,1,0,51,7,6e+07,1,1,1,9,8,0,1,1,4,2012
2,0,1,0,42,3,6e+07,1,3,1,8,2,1,1,1,2,2012
1,0,1,0,60,8,6e+07,1,2,1,9,7,0,1,1,2,2012
1,1,1,0,53,4,6e+07,1,2,1,9,5,0,1,1,1,2012
1,1,1,0,28,10,6e+07,1,1,1,9,5,0,1,1,1,2012
1,1,1,0,58,1,6e+07,1,2,3,5,8,0,1,1,3,2012
1,1,1,0,35,2,6e+07,1,1,3,4,8,0,1,1,1,2012
2,1,1,0,28,1,6e+07,1,1,4,5,7,0,1,1,2,2012
1,1,1,0,60,2,5e+07,0,1,1,4,8,0,1,1,1,2012
2,1,1,0,36,1,6e+07,1,1,3,4,7,0,1,1,2,2012
1,1,1,0,19,3,6e+07,1,1,8,4,6,0,6,0,1,2012
-1,1,0,1,50,1,6e+07,1,2,1,5,5,0,1,1,2,2012
1,1,1,0,28,5,6e+07,1,1,9,5,1,1,1,1,1,2012
1,1,1,0,21,1,6e+07,1,2,4,5,8,0,1,1,1,2012
2,1,1,0,45,1,6e+07,1,1,1,5,7,0,1,1,2,2012
2,1,1,1,65,1,6e+07,1,2,1,5,7,0,1,1,3,2012
1,1,1,1,45,1,6e+07,1,1,5,5,7,0,1,1,3,2012
1,1,1,1,28,1,6e+07,1,2,5,5,5,0,1,1,1,2012
1,1,1,0,35,1,6e+07,1,1,1,5,7,0,1,1,2,2012
1,1,1,0,22,1,6e+07,1,1,3,5,7,0,1,1,1,2012
2,1,1,0,23,1,6e+07,1,2,4,7,8,0,1,1,1,2012
2,1,1,1,25,1,6e+07,1,2,3,5,5,0,1,1,2,2012
1,1,1,1,25,1,6e+07,1,1,1,5,7,0,1,1,1,2012
2,0,1,0,38,1,6e+07,1,1,1,5,7,0,1,1,2,2012
1,1,1,0,63,9,9e+07,0,1,1,7,3,1,1,1,3,2012
2,1,1,1,45,8,9e+07,0,1,1,4,5,0,1,1,2,2012
2,1,1,0,30,8,6e+07,1,1,9,5,3,1,1,1,1,2012
1,1,1,0,68,4,6e+07,1,1,1,7,7,0,1,1,3,2012
2,1,1,1,38,8,9e+07,0,1,5,6,5,0,1,1,2,2012
1,1,1,0,50,8,9e+07,0,1,9,5,3,1,1,1,1,2012
1,0,1,1,30,4,6e+07,1,1,7,5,5,0,1,1,2,2012
1,1,1,1,50,8,9e+07,0,1,7,7,5,0,1,1,1,2012
2,1,1,0,40,9,9e+07,0,3,9,5,3,1,1,1,1,2012
1,1,1,1,41,8,9e+07,0,1,9,6,2,1,1,1,2,2012
1,1,1,1,40,6,9e+07,0,1,9,8,5,0,1,1,1,2012
1,1,1,1,55,5,9e+07,0,1,7,5,5,0,1,1,1,2012
1,1,1,1,23,8,9e+07,0,1,8,5,6,0,6,0,1,2012
1,1,1,1,28,4,6e+07,1,1,4,4,8,0,1,1,1,2012
1,1,1,0,30,3,6e+07,1,1,1,4,8,0,1,1,2,2012
1,1,1,0,52,3,6e+07,1,1,1,5,5,0,1,1,3,2012
1,1,1,0,40,4,9e+07,0,2,2,4,8,0,1,1,3,2012
1,1,1,1,44,4,6e+07,1,1,1,5,8,0,1,1,4,2012
1,1,1,1,30,4,6e+07,1,1,3,5,8,0,1,1,2,2012
1,1,1,1,50,2,6e+07,1,1,1,5,8,0,1,1,2,2012
1,1,1,1,31,5,6e+07,1,1,4,5,8,0,1,1,2,2012
1,1,1,1,28,4,6e+07,1,1,3,4,8,0,1,1,2,2012
1,1,1,1,40,2,9e+07,0,1,1,4,8,0,1,1,2,2012
1,1,1,1,42,2,9e+07,0,1,1,4,5,0,1,1,2,2012
1,1,1,1,52,2,9e+07,0,1,1,4,5,0,1,1,2,2012
1,1,1,0,30,4,6e+07,1,1,1,4,8,0,1,1,2,2012
3,0,0,1,36,9,6e+07,1,3,1,8,7,0,1,1,-1,2012
1,1,1,1,46,1,6e+07,1,1,1,5,7,0,1,1,2,2012
1,1,1,0,27,1,6e+07,1,1,2,5,7,0,1,1,1,2012
2,0,1,1,27,4,6e+07,1,1,1,3,5,0,1,1,3,2012
2,0,1,0,59,3,6e+07,1,1,4,8,8,0,1,1,4,2012
2,1,1,0,34,3,6e+07,1,1,4,2,8,0,1,1,2,2012
2,0,1,1,41,1,6e+07,1,1,1,1,7,0,1,1,2,2012
3,1,0,0,35,2,6e+07,1,1,2,3,8,0,1,1,2,2012
1,1,1,0,40,1,6e+07,1,1,1,5,7,0,1,1,2,2012
3,0,0,1,69,3,6e+07,1,1,2,4,5,0,1,1,3,2012
3,0,0,1,41,2,6e+07,1,1,1,2,7,0,1,1,2,2012
2,0,1,0,30,1,6e+07,1,1,1,5,7,0,1,1,2,2012
1,1,1,1,43,1,6e+07,1,2,1,5,5,0,1,1,1,2012
2,1,1,1,70,8,6e+07,1,1,1,8,5,0,1,1,-1,2012
1,1,1,0,28,3,6e+07,1,1,8,4,6,0,6,0,1,2012
1,1,1,1,50,1,6e+07,1,2,1,5,7,0,1,1,1,2012
1,1,1,1,60,1,6e+07,1,1,1,5,5,0,1,1,2,2012
1,1,1,0,54,9,6e+07,1,1,3,9,7,0,1,1,2,2012
2,1,1,0,77,3,6e+07,1,1,3,2,3,1,1,1,2,2012
3,1,0,1,29,2,6e+07,1,2,1,2,7,0,1,1,2,2012
3,0,0,1,59,2,6e+07,1,1,1,3,5,0,1,1,3,2012
1,1,1,0,52,8,6e+07,1,-1,5,9,1,1,1,1,1,2012
-1,1,0,1,24,3,5e+07,0,1,3,8,5,0,1,1,-1,2012
1,1,1,0,40,2,6e+07,1,1,2,8,8,0,1,1,2,2012
1,1,1,0,20,4,6e+07,1,1,2,4,8,0,1,1,1,2012
-1,1,0,0,46,3,6e+07,1,1,1,9,8,0,1,1,1,2012
1,0,1,0,49,4,5e+07,0,2,3,4,1,1,1,1,2,2012
1,1,1,0,47,4,5e+07,0,3,5,1,3,1,1,1,3,2012
2,1,1,1,33,6,6e+07,1,1,4,5,5,0,1,1,2,2012
1,1,1,0,45,2,6e+07,1,2,1,5,8,0,1,1,2,2012
2,1,1,0,23,3,6e+07,1,3,3,5,7,0,6,0,1,2012
2,1,1,1,48,3,6e+07,1,1,3,5,5,0,1,1,2,2012
1,0,1,0,32,3,6e+07,1,2,3,8,8,0,1,1,1,2012
2,1,1,1,36,3,6e+07,1,1,3,4,3,1,1,1,2,2012
1,1,1,1,31,3,5e+07,0,1,1,5,5,0,1,1,-1,2012
2,1,1,1,22,3,5e+07,0,1,4,5,7,0,6,0,2,2012
-1,1,0,1,47,2,6e+07,1,2,1,8,5,0,1,1,1,2012
-1,1,0,1,70,7,6e+07,1,1,1,8,8,0,1,1,-1,2012
1,1,1,0,29,8,6e+07,1,1,6,9,1,1,1,1,1,2012
1,0,1,0,57,10,5e+07,0,1,1,8,8,0,1,1,2,2012
1,1,1,1,32,7,6e+07,1,2,5,7,5,0,1,1,2,2012
1,1,1,1,30,9,6e+07,1,1,1,9,8,0,1,1,1,2012
2,0,1,1,45,7,6e+07,1,1,1,8,5,0,1,1,4,2012
